time,open_DXY,high_DXY,low_DXY,close_DXY,Time Segmented VWAP_DXY,Rolling VWAP_DXY,5 Ema_DXY,13 Ema_DXY,50 Ema_DXY,200 Ema_DXY,800 Ema_DXY,Upper 50 Ema Cloud_DXY,Lower 50 Ema Cloud_DXY,LWeek Hi_DXY,LWeek Lo_DXY,5 Ema.1_DXY,13 Ema.1_DXY,50 Ema.1_DXY,200 Ema.1_DXY,800 Ema.1_DXY,Upper 50 Ema Cloud.1_DXY,Lower 50 Ema Cloud.1_DXY,PVSRA Volume_DXY,open_TOTAL1,high_TOTAL1,low_TOTAL1,close_TOTAL1,Time Segmented VWAP_TOTAL1,Rolling VWAP_TOTAL1,5 Ema_TOTAL1,13 Ema_TOTAL1,50 Ema_TOTAL1,200 Ema_TOTAL1,800 Ema_TOTAL1,Upper 50 Ema Cloud_TOTAL1,Lower 50 Ema Cloud_TOTAL1,LWeek Hi_TOTAL1,LWeek Lo_TOTAL1,5 Ema.1_TOTAL1,13 Ema.1_TOTAL1,50 Ema.1_TOTAL1,200 Ema.1_TOTAL1,800 Ema.1_TOTAL1,Upper 50 Ema Cloud.1_TOTAL1,Lower 50 Ema Cloud.1_TOTAL1,PVSRA Volume_TOTAL1,open,high,low,close,Time Segmented VWAP,Rolling VWAP,5 Ema,13 Ema,50 Ema,200 Ema,800 Ema,Upper 50 Ema Cloud,Lower 50 Ema Cloud,LWeek Hi,LWeek Lo,5 Ema.1,13 Ema.1,50 Ema.1,200 Ema.1,800 Ema.1,Upper 50 Ema Cloud.1,Lower 50 Ema Cloud.1,PVSRA Volume,open_TOTAL3,high_TOTAL3,low_TOTAL3,close_TOTAL3,Time Segmented VWAP_TOTAL3,Rolling VWAP_TOTAL3,5 Ema_TOTAL3,13 Ema_TOTAL3,50 Ema_TOTAL3,200 Ema_TOTAL3,800 Ema_TOTAL3,Upper 50 Ema Cloud_TOTAL3,Lower 50 Ema Cloud_TOTAL3,LWeek Hi_TOTAL3,LWeek Lo_TOTAL3,5 Ema.1_TOTAL3,13 Ema.1_TOTAL3,50 Ema.1_TOTAL3,200 Ema.1_TOTAL3,800 Ema.1_TOTAL3,Upper 50 Ema Cloud.1_TOTAL3,Lower 50 Ema Cloud.1_TOTAL3,PVSRA Volume_TOTAL3
1686787200,102.5059,102.9349,101.6669,101.7439,102.51332941234948,102.61566624092544,102.5419910586166,102.9248081387564,102.66032586308222,103.38144532032874,100.00912932012383,102.9554308909912,102.36522083517325,103.9619,102.8789,102.5419910586166,102.9248081387564,102.66032586308222,103.38144532032874,100.00912932012383,102.9554308909912,102.36522083517325,43991,992599710909,1012209726186,975257714005,1003034815746,1010832941070.954,1107545952972.162,1014158920455.6238,1041168743170.8528,1085041735730.8676,1061679196684.1356,1163888277777.9033,1101183627389.3184,1068899844072.4167,1109676886333,992224597315,1014158920455.6238,1041168743170.8528,1085041735730.8676,1061679196684.1356,1163888277777.9033,1101183627389.3184,1068899844072.4167,74696684798.89616,505028403686,512640666666,494638835994,506646271398,513245432610.5028,583458982316.4417,515727192470.94006,534423123906.5916,563640061505.9719,573047587771.7047,639125535421.6418,571215664006.2095,556064459005.7344,583435264633,499517977242,515727192470.94006,534423123906.5916,563640061505.9719,573047587771.7047,639125535421.6418,571215664006.2095,556064459005.7344,92230119910.7311,306569840384,310718638799,299570404617,306354392073,308681949737.3976,364770008728.049,310519013660.5948,321985877817.65936,344331956845.4073,363834057762.0996,421678361802.1296,349621156999.79364,339042756691.02094,356056343136,292994203713,310519013660.5948,321985877817.65936,344331956845.4073,363834057762.0996,421678361802.1296,349621156999.79364,339042756691.02094,101903868855.38878
1686873600,101.7109,101.9839,101.5599,101.8329,102.281164283479,102.62100799769142,102.30562737241108,102.7688212617912,102.62787779002018,103.3660369091812,100.01368305465536,102.92231905478664,102.33343652525372,103.9619,102.8789,102.30562737241108,102.7688212617912,102.62787779002018,103.3660369091812,100.01368305465536,102.92231905478664,102.33343652525372,44582,1004511299007,1035469189098,989341503174,1027138881017,1012040390573.1268,1108453849921.163,1018485573976.0824,1039164477148.874,1082771035546.01,1061335511951.1294,1163546831094.3557,1098589568565.6266,1066952502526.3934,1109676886333,992224597315,1018485573976.0824,1039164477148.874,1082771035546.01,1061335511951.1294,1163546831094.3557,1098589568565.6266,1066952502526.3934,52317235958.84229,508141412157,521080110984,500935732518,516116176839,513144228157.3656,583408501038.9481,515856853926.96,531807845754.07855,561776379754.3259,572481106070.8818,638818395949.5254,569455617709.5815,554097141799.0703,583435264633,499517977242,515856853926.96,531807845754.07855,561776379754.3259,572481106070.8818,638818395949.5254,569455617709.5815,554097141799.0703,65937735076.25499,307875405094,313331928352,302696548721,309661506564,308659625568.6233,364482204077.74194,310233177961.72986,320225253352.8509,342972331344.17566,363295027401.9194,421398669279.6873,348414798914.7694,337529863773.5819,356056343136,292994203713,310233177961.72986,320225253352.8509,342972331344.17566,363295027401.9194,421398669279.6873,348414798914.7694,337529863773.5819,71609942565.66592
1687219200,102.0349,102.3299,101.8809,102.0789,102.0555672994112,102.637438971427,102.17100105440493,102.5810054168262,102.5841955301186,103.34016548205452,100.02388623735786,102.8777951343372,102.2905959259,103.3279,101.5599,102.17100105440493,102.5810054168262,102.5841955301186,103.34016548205452,100.02388623735786,102.8777951343372,102.2905959259,36252,1042499190324,1086248890266,1030328240369,1082798214015,1054856828175.9004,1119228004428.9685,1048513830164.5472,1044417835586.1873,1077666108792.0548,1060799138016.448,1162392241682.808,1090938043206.1757,1064394174377.934,1050336961772,975257714005,1048513830164.5472,1044417835586.1873,1077666108792.0548,1060799138016.448,1162392241682.808,1090938043206.1757,1064394174377.934,52250572729.60294,521521665554,534738887972,513080621306,533250492620,523999337897.675,585851560792.8484,523728256188.56,528321073433.9208,556133063874.4225,570558840705.4468,637670149994.8344,563867653747.1447,548398474001.70026,532409708612,494638835994,523728256188.56,528321073433.9208,556133063874.4225,570558840705.4468,637670149994.8344,563867653747.1447,548398474001.70026,67531902537.2397,312699367305,318772732260,306960559567,317756747473,313356498239.38214,364564296862.34,313711811995.959,317360861663.57513,338652992460.18915,361350489631.5185,420326935364.1816,344531194066.04443,332774790854.33386,319971063269,299570404617,313711811995.959,317360861663.57513,338652992460.18915,361350489631.5185,420326935364.1816,344531194066.04443,332774790854.33386,73291277523.49048
1687305600,102.0639,102.2539,101.5729,101.6499,101.9582754876309,102.65796607482562,101.9973007029366,102.4479903572796,102.5475564897218,103.32334692004402,100.02794619681514,102.83838351115809,102.25672946828549,103.3279,101.5599,101.9973007029366,102.4479903572796,102.5475564897218,103.32334692004402,100.02794619681514,102.83838351115809,102.25672946828549,41711,1083268050830,1154029956937,1079618941375,1134128999150,1090062946056.111,1121330170513.609,1077052219826.3647,1057233716095.3032,1079880339786.484,1061528788375.9858,1162321671788.8435,1093020265571.563,1066740414001.405,1050336961772,975257714005,1077052219826.3647,1057233716095.3032,1079880339786.484,1061528788375.9858,1162321671788.8435,1093020265571.563,1066740414001.405,95626353806.57768,533670015150,556494981372,530764434526,551804826278,535727433480.331,585687421411.2238,533087112885.04,531675895268.7893,555963329066.7196,570372233596.716,637455754679.6862,563732547826.5154,548194110306.9238,532409708612,494638835994,533087112885.04,531675895268.7893,555963329066.7196,570372233596.716,637455754679.6862,563732547826.5154,548194110306.9238,124688517488.20076,318161206818,327907148753,315850619028,324643774454,318297499908.3874,363961549453.881,317355799481.97266,318401277776.493,338103611361.9072,360985248684.4785,420088026098.4883,344045972591.32025,332161250132.4942,319971063269,299570404617,317355799481.97266,318401277776.493,338103611361.9072,360985248684.4785,420088026098.4883,344045972591.32025,332161250132.4942,134526469475.9168
1687392000,101.6129,102.0359,101.4509,101.9679,101.917537196949,102.68234420828416,101.9875004686244,102.37940602052537,102.52482486267388,103.30985988601373,100.03279002653596,102.81430444851016,102.23534527683756,103.3279,101.5599,101.9875004686244,102.37940602052537,102.52482486267388,103.30985988601373,100.03279002653596,102.81430444851016,102.23534527683756,40452,1134668207089,1158526555431,1117985454440,1128328351944,1106408990133.27,1122767401574.704,1094144263865.5764,1067390092645.1172,1081780261831.8768,1062193460650.2944,1162236794585.7354,1094846365662.7552,1068714158000.9984,1050336961772,975257714005,1094144263865.5764,1067390092645.1172,1081780261831.8768,1062193460650.2944,1162236794585.7354,1094846365662.7552,1068714158000.9984,105382857179.274,552333522569,566528154706,544079494637,547995506527,541951921948.4693,585189191771.16,538056577432.36,534007268305.6766,555650865437.7109,570149579596.0222,637232383273.5621,563466601739.4978,547835129135.9241,532409708612,494638835994,538056577432.36,534007268305.6766,555650865437.7109,570149579596.0222,637232383273.5621,563466601739.4978,547835129135.9241,135528247666.4365,325184113101,334193393678,319615313584,322903890724,320944746930.74023,363094256398.0121,319205163229.3151,319044508197.5654,337507543885.9109,360606329699.7971,419845369081.3235,343509036234.1082,331506051537.7136,319971063269,299570404617,319205163229.3151,319044508197.5654,337507543885.9109,360606329699.7971,419845369081.3235,343509036234.1082,331506051537.7136,147138767248.55655
1687478400,101.9679,102.7339,101.9359,102.4649,102.03120139830844,102.69024066130716,102.1466336457496,102.3916194461646,102.5224748680592,103.30145232495886,100.03886271061452,102.81199005084936,102.23295968526904,103.3279,101.5599,102.1466336457496,102.3916194461646,102.5224748680592,103.30145232495886,100.03886271061452,102.81199005084936,102.23295968526904,45546,1128283954928,1177375344938,1123336960202,1152492216294,1114185815210.1094,1125018538613.4636,1113593581341.7178,1079547538880.672,1084553279653.9208,1063091955731.3264,1162212463553.796,1097471522545.6165,1071635036762.2256,1050336961772,975257714005,1113593581341.7178,1079547538880.672,1084553279653.9208,1063091955731.3264,1162212463553.796,1097471522545.6165,1071635036762.2256,61014206170.8212,547981458794,567096296542,544547072666,556547138424,544385681202.62335,585355111734.8799,544220097762.9067,537227249751.15137,555686013397.9575,570014231922.6687,637030921988.0452,563514080169.2125,547857946626.70245,532409708612,494638835994,544220097762.9067,537227249751.15137,555686013397.9575,570014231922.6687,637030921988.0452,563514080169.2125,547857946626.70245,77778576079.4973,322889493267,334199972964,320712362417,328956287884,322151353292.8017,362737984610.645,322455538114.2101,320460476724.1989,337172200513.2869,360291403910.5852,419618430052.1167,343221697722.2906,331122703304.28326,319971063269,299570404617,322455538114.2101,320460476724.1989,337172200513.2869,360291403910.5852,419618430052.1167,343221697722.2906,331122703304.28326,84031548594.83665
1687824000,102.3389,102.3819,101.8929,102.0809,102.20510743224288,102.667717614154,102.16589273144427,102.33991836861072,102.49797776171094,103.27975623179368,100.0496725711447,102.7874359041895,102.2085196192324,102.7339,101.4509,102.16589273144427,102.33991836861072,102.49797776171094,103.27975623179368,100.0496725711447,102.7874359041895,102.2085196192324,41582,1136837464285,1163393185257,1133091009683,1150852923292,1144273484203.8235,1127555992646.359,1139308315702.0923,1109778564837.513,1093507803371.7192,1066306811805.6792,1162041936576.6562,1106370429493.6643,1080645177249.7738,1177375344938,1021648575518,1139308315702.0923,1109778564837.513,1093507803371.7192,1066306811805.6792,1162041936576.6562,1106370429493.6643,1080645177249.7738,65205907864.83585,549113118714,561227188365,546159702768,554874569262,552531963780.0177,583689930918.1432,551374102320.9446,544510050401.9268,555292493405.4113,569347816249.3903,636194969234.5515,563205059245.3127,547379927565.50977,567123055702,511913480557,551374102320.9446,544510050401.9268,555292493405.4113,569347816249.3903,636194969234.5515,563205059245.3127,547379927565.50977,81029553162.95432,325643101653,331362046311,323062263935,327701605367,326811770952.5745,360268870502.6558,326081051162.3748,323433767927.3348,335653175333.1058,358981877140.25256,418695796433.7679,341821392481.6563,329484958184.55524,335112339091,306960559567,326081051162.3748,323433767927.3348,335653175333.1058,358981877140.25256,418695796433.7679,341821392481.6563,329484958184.55524,89523334943.32031
1687910400,102.0979,102.7229,102.0499,102.5829,102.28968506707872,102.66149789329997,102.30489515429618,102.37463003023775,102.5013080455654,103.27282233894,100.0559977332642,102.79055407944615,102.21206201168468,102.7339,101.4509,102.30489515429618,102.37463003023775,102.5013080455654,103.27282233894,100.0559977332642,102.79055407944615,102.21206201168468,39033,1150646802529,1152391040818,1110479953220,1122524530890,1138911847670.8398,1127472379795.6191,1133713720764.7285,1111599417130.725,1094645714254.789,1066866192095.0752,1161943266400.1602,1107508163941.3755,1081783264568.2024,1177375344938,1021648575518,1133713720764.7285,1111599417130.725,1094645714254.789,1066866192095.0752,1161943266400.1602,1107508163941.3755,1081783264568.2024,62721501617.54207,554610690740,555981787509,531041844082,538467776198,548879517015.8897,583062202346.5537,547071993613.2964,543646868372.7944,554632700573.748,569040552169.277,635950956268.1681,562611296934.9512,546654104212.545,567123055702,511913480557,547071993613.2964,543646868372.7944,554632700573.748,569040552169.277,635950956268.1681,562611296934.9512,546654104212.545,78767292409.05554,327403110726,328740555304,312696809137,318800690863,324518043293.7962,359476348365.62067,323654264395.91656,322771899775.2869,334992293589.18005,358582064341.47394,418446370452.31775,341218609944.3457,328765977234.0144,335112339091,306960559567,323654264395.91656,322771899775.2869,334992293589.18005,358582064341.47394,418446370452.31775,341218609944.3457,328765977234.0144,86478842927.11494
1687996800,102.5639,103.0349,102.3289,102.9079,102.41618777039848,102.6606113569134,102.50589676953078,102.45081145448952,102.51725282809224,103.26919127089084,100.0631185878628,102.80652466273148,102.22798099345302,102.7339,101.4509,102.50589676953078,102.45081145448952,102.51725282809224,103.26919127089084,100.0631185878628,102.80652466273148,102.22798099345302,42247,1122221382195,1151785548164,1120007972262,1136583221060,1138272168821.8127,1127237821867.621,1134670220863.152,1115168531977.7646,1096290322364.7972,1067559893875.8208,1161879945438.0125,1109132493038.177,1083448151691.4176,1177375344938,1021648575518,1134670220863.152,1115168531977.7646,1096290322364.7972,1067559893875.8208,1161879945438.0125,1109132493038.177,1083448151691.4176,55108390595.78111,538160106821,553139355270,536657479122,545341899631,548001966641.5814,582366751480.7716,546495295619.1976,543889015695.3952,554268355438.7383,568804744681.3339,635724716426.3774,562257690822.1897,546279020055.2868,567123055702,511913480557,546495295619.1976,543889015695.3952,554268355438.7383,568804744681.3339,635724716426.3774,562257690822.1897,546279020055.2868,68519617858.09028,318401206048,327201069121,316968306823,322660414062,324007987872.15125,358716039386.26733,323322980951.2777,322755973244.8174,334508690470.4671,358224634985.4593,418207204518.7589,340741194466.762,328276186474.17224,335112339091,306960559567,323322980951.2777,322755973244.8174,334508690470.4671,358224634985.4593,418207204518.7589,340741194466.762,328276186474.17224,74775844940.41777
1688083200,102.9409,103.1579,102.3529,102.4719,102.47113043622215,102.65438831108338,102.49456451302052,102.45382410384816,102.51547428581412,103.26125802441432,100.06913302334875,102.80437224915426,102.226576322474,102.7339,101.4509,102.49456451302052,102.45382410384816,102.51547428581412,103.26125802441432,100.06913302334875,102.80437224915426,102.226576322474,45207,1137275136660,1178665252213,1108265061378,1156185825540,1140508206145.6414,1127404275021.6008,1141842089088.768,1121028145343.7983,1098639165626.57,1068441743942.131,1161865727910.1772,1111510531544.549,1085767799708.5908,1177375344938,1021648575518,1141842089088.768,1121028145343.7983,1098639165626.57,1068441743942.131,1161865727910.1772,1111510531544.549,1085767799708.5908,74575395958.56212,545999490628,571324046862,536421899930,564433905494,550218724159.5464,581826124312.8981,552474832244.1317,546823999952.3388,554667004460.5133,568761253744.1465,635546711904.6986,562658169675.1719,546675839245.85474,567123055702,511913480557,552474832244.1317,546823999952.3388,554667004460.5133,568761253744.1465,635546711904.6986,562658169675.1719,546675839245.85474,92477370804.34271,323321703945,337278242089,316990057499,331919705527,325110708530.83057,357988096764.2434,326188555809.8518,324065077856.55774,334407161649.15466,357962894393.8328,417991755083.0741,340640964429.8884,328173358868.42096,335112339091,306960559567,326188555809.8518,324065077856.55774,334407161649.15466,357962894393.8328,417991755083.0741,340640964429.8884,328173358868.42096,100136893206.90125
1688428800,102.5629,102.6739,102.4569,102.6389,102.58012715006237,102.6464407494434,102.55141756134246,102.49006872935784,102.52100875057272,103.24790002784168,100.0816882786013,102.8097457636521,102.23227173749336,103.1579,101.8929,102.55141756134246,102.49006872935784,102.52100875057272,103.24790002784168,100.0816882786013,102.8097457636521,102.23227173749336,18724,1178706761079,1187483559065,1159805214768,1165752714283,1173342094260.7002,1128594071481.8508,1162953442642.5344,1142434650404.3982,1108771034550.3364,1072308059185.1216,1161916979367.5803,1121804137221.13,1095737931879.5428,1178665252213,1108265061378,1162953442642.5344,1142434650404.3982,1108771034550.3364,1072308059185.1216,1161916979367.5803,1121804137221.13,1095737931879.5428,63205396756.05652,573520000005,579034302167,564871041017,568075907882,571736731408.8287,580451050143.272,566071349562.1495,557160369965.6938,556812550096.5072,568776246911.9496,634885905955.8359,564762115012.1876,548862985180.8268,576166586991,531041844082,566071349562.1495,557160369965.6938,556812550096.5072,568776246911.9496,634885905955.8359,564762115012.1876,548862985180.8268,79173280250.59082,338366665368,342557355429,332598155603,335298102321,337294523829.8003,355873309418.2623,334151549307.588,329600940881.75256,334652281502.84247,357103870515.5996,417176445950.8998,340840878609.0437,328463684396.64124,340468099435,312696809137,334151549307.588,329600940881.75256,334652281502.84247,357103870515.5996,417176445950.8998,340840878609.0437,328463684396.64124,86026249759.2017
